date,hour,min,sec,am.pm,unit,Temperature
9/9/2016,11,54,0,AM,C,20.5
9/9/2016,3,54,0,PM,C,21
9/9/2016,7,54,0,PM,C,21
9/9/2016,11,54,0,PM,C,20
9/10/2016,3,54,0,AM,C,19.5
9/10/2016,7,54,0,AM,C,19
9/10/2016,11,54,0,AM,C,19.5
9/10/2016,3,54,0,PM,C,20
9/10/2016,7,54,0,PM,C,20.5
9/10/2016,11,54,0,PM,C,20.5
9/11/2016,3,54,0,AM,C,20.5
9/11/2016,7,54,0,AM,C,21
9/11/2016,11,54,0,AM,C,20
9/11/2016,3,54,0,PM,C,19.5
9/11/2016,7,54,0,PM,C,19
9/11/2016,11,54,0,PM,C,18
9/12/2016,3,54,0,AM,C,17
9/12/2016,7,54,0,AM,C,16
9/12/2016,11,54,0,AM,C,16.5
9/12/2016,3,54,0,PM,C,17
9/12/2016,7,54,0,PM,C,17
9/12/2016,11,54,0,PM,C,16.5
9/13/2016,3,54,0,AM,C,16
9/13/2016,7,54,0,AM,C,15.5
9/13/2016,11,54,0,AM,C,16
9/13/2016,3,54,0,PM,C,17.5
9/13/2016,7,54,0,PM,C,17.5
9/13/2016,11,54,0,PM,C,17.5
9/14/2016,3,54,0,AM,C,17.5
9/14/2016,7,54,0,AM,C,17.5
9/14/2016,11,54,0,AM,C,18
9/14/2016,3,54,0,PM,C,18
9/14/2016,7,54,0,PM,C,17.5
9/14/2016,11,54,0,PM,C,17
9/15/2016,3,54,0,AM,C,16
9/15/2016,7,54,0,AM,C,15
9/15/2016,11,54,0,AM,C,15
9/15/2016,3,54,0,PM,C,15.5
9/15/2016,7,54,0,PM,C,15.5
9/15/2016,11,54,0,PM,C,15
9/16/2016,3,54,0,AM,C,14
9/16/2016,7,54,0,AM,C,13.5
9/16/2016,11,54,0,AM,C,13.5
9/16/2016,3,54,0,PM,C,15
9/16/2016,7,54,0,PM,C,15
9/16/2016,11,54,0,PM,C,15
9/17/2016,3,54,0,AM,C,14.5
9/17/2016,7,54,0,AM,C,14.5
9/17/2016,11,54,0,AM,C,15
9/17/2016,3,54,0,PM,C,16.5
9/17/2016,7,54,0,PM,C,17
9/17/2016,11,54,0,PM,C,17
9/18/2016,3,54,0,AM,C,17
9/18/2016,7,54,0,AM,C,17
9/18/2016,11,54,0,AM,C,17.5
9/18/2016,3,54,0,PM,C,18.5
9/18/2016,7,54,0,PM,C,18.5
9/18/2016,11,54,0,PM,C,18.5
9/19/2016,3,54,0,AM,C,18.5
9/19/2016,7,54,0,AM,C,18.5
9/19/2016,11,54,0,AM,C,18.5
9/19/2016,3,54,0,PM,C,19
9/19/2016,7,54,0,PM,C,19.5
9/19/2016,11,54,0,PM,C,19
9/20/2016,3,54,0,AM,C,18.5
9/20/2016,7,54,0,AM,C,17.5
9/20/2016,11,54,0,AM,C,18
9/20/2016,3,54,0,PM,C,19
9/20/2016,7,54,0,PM,C,19.5
9/20/2016,11,54,0,PM,C,19
9/21/2016,3,54,0,AM,C,18
9/21/2016,7,54,0,AM,C,17
9/21/2016,11,54,0,AM,C,17
9/21/2016,3,54,0,PM,C,18
9/21/2016,7,54,0,PM,C,18
9/21/2016,11,54,0,PM,C,17.5
9/22/2016,3,54,0,AM,C,16.5
9/22/2016,7,54,0,AM,C,16
9/22/2016,11,54,0,AM,C,16.5
9/22/2016,3,54,0,PM,C,17.5
9/22/2016,7,54,0,PM,C,18
9/22/2016,11,54,0,PM,C,18
9/23/2016,3,54,0,AM,C,17.5
9/23/2016,7,54,0,AM,C,17.5
9/23/2016,11,54,0,AM,C,16.5
9/23/2016,3,54,0,PM,C,16
9/23/2016,7,54,0,PM,C,16
9/23/2016,11,54,0,PM,C,15.5
9/24/2016,3,54,0,AM,C,15
9/24/2016,7,54,0,AM,C,14
9/24/2016,11,54,0,AM,C,14
9/24/2016,3,54,0,PM,C,14
9/24/2016,7,54,0,PM,C,14
9/24/2016,11,54,0,PM,C,13.5
9/25/2016,3,54,0,AM,C,13
9/25/2016,7,54,0,AM,C,12
9/25/2016,11,54,0,AM,C,12
9/25/2016,3,54,0,PM,C,12.5
9/25/2016,7,54,0,PM,C,12.5
9/25/2016,11,54,0,PM,C,12
9/26/2016,3,54,0,AM,C,11.5
9/26/2016,7,54,0,AM,C,11
9/26/2016,11,54,0,AM,C,11
9/26/2016,3,54,0,PM,C,12
9/26/2016,7,54,0,PM,C,12.5
9/26/2016,11,54,0,PM,C,12.5
9/27/2016,3,54,0,AM,C,13
9/27/2016,7,54,0,AM,C,13
9/27/2016,11,54,0,AM,C,13.5
9/27/2016,3,54,0,PM,C,14.5
9/27/2016,7,54,0,PM,C,14.5
9/27/2016,11,54,0,PM,C,14
9/28/2016,3,54,0,AM,C,13.5
9/28/2016,7,54,0,AM,C,13
9/28/2016,11,54,0,AM,C,13.5
9/28/2016,3,54,0,PM,C,14
9/28/2016,7,54,0,PM,C,14.5
9/28/2016,11,54,0,PM,C,14
9/29/2016,3,54,0,AM,C,13.5
9/29/2016,7,54,0,AM,C,13
9/29/2016,11,54,0,AM,C,13
9/29/2016,3,54,0,PM,C,13.5
9/29/2016,7,54,0,PM,C,14
9/29/2016,11,54,0,PM,C,14
9/30/2016,3,54,0,AM,C,13.5
9/30/2016,7,54,0,AM,C,13
9/30/2016,11,54,0,AM,C,13
9/30/2016,3,54,0,PM,C,13.5
9/30/2016,7,54,0,PM,C,13.5
9/30/2016,11,54,0,PM,C,13.5
10/1/2016,3,54,0,AM,C,13
10/1/2016,7,54,0,AM,C,13
10/1/2016,11,54,0,AM,C,13
10/1/2016,3,54,0,PM,C,13
10/1/2016,7,54,0,PM,C,13
10/1/2016,11,54,0,PM,C,13
10/2/2016,3,54,0,AM,C,13
10/2/2016,7,54,0,AM,C,13
10/2/2016,11,54,0,AM,C,13.5
10/2/2016,3,54,0,PM,C,13.5
10/2/2016,7,54,0,PM,C,14
10/2/2016,11,54,0,PM,C,14
10/3/2016,3,54,0,AM,C,13.5
10/3/2016,7,54,0,AM,C,13.5
10/3/2016,11,54,0,AM,C,14
10/3/2016,3,54,0,PM,C,14
10/3/2016,7,54,0,PM,C,14.5
10/3/2016,11,54,0,PM,C,14
10/4/2016,3,54,0,AM,C,14
10/4/2016,7,54,0,AM,C,14
10/4/2016,11,54,0,AM,C,14
10/4/2016,3,54,0,PM,C,14.5
10/4/2016,7,54,0,PM,C,15
10/4/2016,11,54,0,PM,C,14.5
10/5/2016,3,54,0,AM,C,14
10/5/2016,7,54,0,AM,C,13.5
10/5/2016,11,54,0,AM,C,13.5
10/5/2016,3,54,0,PM,C,14.5
10/5/2016,7,54,0,PM,C,14.5
10/5/2016,11,54,0,PM,C,14
10/6/2016,3,54,0,AM,C,13.5
10/6/2016,7,54,0,AM,C,13
10/6/2016,11,54,0,AM,C,13
10/6/2016,3,54,0,PM,C,14
10/6/2016,7,54,0,PM,C,14.5
10/6/2016,11,54,0,PM,C,14
10/7/2016,3,54,0,AM,C,13.5
10/7/2016,7,54,0,AM,C,13
10/7/2016,11,54,0,AM,C,13
10/7/2016,3,54,0,PM,C,14.5
10/7/2016,7,54,0,PM,C,14.5
10/7/2016,11,54,0,PM,C,14.5
10/8/2016,3,54,0,AM,C,14
10/8/2016,7,54,0,AM,C,14
10/8/2016,11,54,0,AM,C,14.5
10/8/2016,3,54,0,PM,C,14.5
10/8/2016,7,54,0,PM,C,14.5
10/8/2016,11,54,0,PM,C,14.5
10/9/2016,3,54,0,AM,C,14
10/9/2016,7,54,0,AM,C,13.5
10/9/2016,11,54,0,AM,C,13.5
10/9/2016,3,54,0,PM,C,13.5
10/9/2016,7,54,0,PM,C,13
10/9/2016,11,54,0,PM,C,12.5
10/10/2016,3,54,0,AM,C,12
10/10/2016,7,54,0,AM,C,11.5
10/10/2016,11,54,0,AM,C,11
10/10/2016,3,54,0,PM,C,11
10/10/2016,7,54,0,PM,C,11
10/10/2016,11,54,0,PM,C,10.5
10/11/2016,3,54,0,AM,C,10
10/11/2016,7,54,0,AM,C,9
10/11/2016,11,54,0,AM,C,9
10/11/2016,3,54,0,PM,C,10.5
10/11/2016,7,54,0,PM,C,11
10/11/2016,11,54,0,PM,C,10.5
10/12/2016,3,54,0,AM,C,10
10/12/2016,7,54,0,AM,C,10
10/12/2016,11,54,0,AM,C,10.5
10/12/2016,3,54,0,PM,C,11.5
10/12/2016,7,54,0,PM,C,11.5
10/12/2016,11,54,0,PM,C,11.5
10/13/2016,3,54,0,AM,C,11.5
10/13/2016,7,54,0,AM,C,11.5
10/13/2016,11,54,0,AM,C,11.5
10/13/2016,3,54,0,PM,C,12
10/13/2016,7,54,0,PM,C,12
10/13/2016,11,54,0,PM,C,11.5
10/14/2016,3,54,0,AM,C,11
10/14/2016,7,54,0,AM,C,10.5
10/14/2016,11,54,0,AM,C,10.5
10/14/2016,3,54,0,PM,C,10.5
10/14/2016,7,54,0,PM,C,10
10/14/2016,11,54,0,PM,C,9.5
10/15/2016,3,54,0,AM,C,9
10/15/2016,7,54,0,AM,C,8.5
10/15/2016,11,54,0,AM,C,8.5
10/15/2016,3,54,0,PM,C,9.5
10/15/2016,7,54,0,PM,C,9.5
10/15/2016,11,54,0,PM,C,9.5
10/16/2016,3,54,0,AM,C,9.5
10/16/2016,7,54,0,AM,C,9.5
10/16/2016,11,54,0,AM,C,10
10/16/2016,3,54,0,PM,C,11.5
10/16/2016,7,54,0,PM,C,12
10/16/2016,11,54,0,PM,C,12
10/17/2016,3,54,0,AM,C,12
10/17/2016,7,54,0,AM,C,12
10/17/2016,11,54,0,AM,C,12.5
10/17/2016,3,54,0,PM,C,13
10/17/2016,7,54,0,PM,C,13
10/17/2016,11,54,0,PM,C,12.5
10/18/2016,3,54,0,AM,C,12.5
10/18/2016,7,54,0,AM,C,13
10/18/2016,11,54,0,AM,C,13
10/18/2016,3,54,0,PM,C,14.5
10/18/2016,7,54,0,PM,C,14.5
10/18/2016,11,54,0,PM,C,15
10/19/2016,3,54,0,AM,C,15
10/19/2016,7,54,0,AM,C,14.5
10/19/2016,11,54,0,AM,C,14.5
10/19/2016,3,54,0,PM,C,14.5
10/19/2016,7,54,0,PM,C,14
10/19/2016,11,54,0,PM,C,13.5
10/20/2016,3,54,0,AM,C,12.5
10/20/2016,7,54,0,AM,C,12
10/20/2016,11,54,0,AM,C,12.5
10/20/2016,3,54,0,PM,C,12.5
10/20/2016,7,54,0,PM,C,12.5
10/20/2016,11,54,0,PM,C,12.5
10/21/2016,3,54,0,AM,C,12.5
10/21/2016,7,54,0,AM,C,12.5
10/21/2016,11,54,0,AM,C,13
10/21/2016,3,54,0,PM,C,14
10/21/2016,7,54,0,PM,C,13.5
10/21/2016,11,54,0,PM,C,13
10/22/2016,3,54,0,AM,C,12.5
10/22/2016,7,54,0,AM,C,12
10/22/2016,11,54,0,AM,C,11.5
10/22/2016,3,54,0,PM,C,11.5
10/22/2016,7,54,0,PM,C,11
10/22/2016,11,54,0,PM,C,10
10/23/2016,3,54,0,AM,C,8.5
10/23/2016,7,54,0,AM,C,8
10/23/2016,11,54,0,AM,C,8
10/23/2016,3,54,0,PM,C,8.5
10/23/2016,7,54,0,PM,C,8.5
10/23/2016,11,54,0,PM,C,8.5
10/24/2016,3,54,0,AM,C,8.5
10/24/2016,7,54,0,AM,C,8.5
10/24/2016,11,54,0,AM,C,8.5
10/24/2016,3,54,0,PM,C,8.5
10/24/2016,7,54,0,PM,C,8.5
10/24/2016,11,54,0,PM,C,8.5
10/25/2016,3,54,0,AM,C,8
10/25/2016,7,54,0,AM,C,8
10/25/2016,11,54,0,AM,C,7.5
10/25/2016,3,54,0,PM,C,7.5
10/25/2016,7,54,0,PM,C,7.5
10/25/2016,11,54,0,PM,C,7.5
10/26/2016,3,54,0,AM,C,7.5
10/26/2016,7,54,0,AM,C,7.5
10/26/2016,11,54,0,AM,C,7
10/26/2016,3,54,0,PM,C,7
10/26/2016,7,54,0,PM,C,7
10/26/2016,11,54,0,PM,C,7
10/27/2016,3,54,0,AM,C,7
10/27/2016,7,54,0,AM,C,6.5
10/27/2016,11,54,0,AM,C,6.5
10/27/2016,3,54,0,PM,C,7
10/27/2016,7,54,0,PM,C,7
10/27/2016,11,54,0,PM,C,6.5
10/28/2016,3,54,0,AM,C,6.5
10/28/2016,7,54,0,AM,C,6.5
10/28/2016,11,54,0,AM,C,7
10/28/2016,3,54,0,PM,C,7
10/28/2016,7,54,0,PM,C,7
10/28/2016,11,54,0,PM,C,7
10/29/2016,3,54,0,AM,C,7
10/29/2016,7,54,0,AM,C,7
10/29/2016,11,54,0,AM,C,7
10/29/2016,3,54,0,PM,C,7
10/29/2016,7,54,0,PM,C,7
10/29/2016,11,54,0,PM,C,7.5
10/30/2016,3,54,0,AM,C,7.5
10/30/2016,7,54,0,AM,C,7.5
10/30/2016,11,54,0,AM,C,7.5
10/30/2016,3,54,0,PM,C,7.5
10/30/2016,7,54,0,PM,C,7.5
10/30/2016,11,54,0,PM,C,7.5
10/31/2016,3,54,0,AM,C,7
10/31/2016,7,54,0,AM,C,7
10/31/2016,11,54,0,AM,C,7
10/31/2016,3,54,0,PM,C,7
10/31/2016,7,54,0,PM,C,7
10/31/2016,11,54,0,PM,C,6.5
11/1/2016,3,54,0,AM,C,6.5
11/1/2016,7,54,0,AM,C,6
11/1/2016,11,54,0,AM,C,5.5
11/1/2016,3,54,0,PM,C,6.5
11/1/2016,7,54,0,PM,C,7
11/1/2016,11,54,0,PM,C,7
11/2/2016,3,54,0,AM,C,7
11/2/2016,7,54,0,AM,C,7.5
11/2/2016,11,54,0,AM,C,8
11/2/2016,3,54,0,PM,C,9
11/2/2016,7,54,0,PM,C,9
11/2/2016,11,54,0,PM,C,9
11/3/2016,3,54,0,AM,C,8.5
11/3/2016,7,54,0,AM,C,8.5
11/3/2016,11,54,0,AM,C,8.5
11/3/2016,3,54,0,PM,C,9
11/3/2016,7,54,0,PM,C,9
11/3/2016,11,54,0,PM,C,9
11/4/2016,3,54,0,AM,C,9
11/4/2016,7,54,0,AM,C,8.5
11/4/2016,11,54,0,AM,C,8
11/4/2016,3,54,0,PM,C,8
11/4/2016,7,54,0,PM,C,7.5
11/4/2016,11,54,0,PM,C,7
11/5/2016,3,54,0,AM,C,6.5
11/5/2016,7,54,0,AM,C,6.5
11/5/2016,11,54,0,AM,C,6.5
11/5/2016,3,54,0,PM,C,7
11/5/2016,7,54,0,PM,C,7
11/5/2016,11,54,0,PM,C,7
11/6/2016,2,54,0,AM,C,7
11/6/2016,6,54,0,AM,C,7
11/6/2016,10,54,0,AM,C,7
11/6/2016,2,54,0,PM,C,7
11/6/2016,6,54,0,PM,C,7
11/6/2016,10,54,0,PM,C,7
11/7/2016,2,54,0,AM,C,6.5
11/7/2016,6,54,0,AM,C,6
11/7/2016,10,54,0,AM,C,6
11/7/2016,2,54,0,PM,C,6.5
11/7/2016,6,54,0,PM,C,6.5
11/7/2016,10,54,0,PM,C,6
11/8/2016,2,54,0,AM,C,6
11/8/2016,6,54,0,AM,C,5.5
11/8/2016,10,54,0,AM,C,5.5
11/8/2016,2,54,0,PM,C,6
11/8/2016,6,54,0,PM,C,6.5
11/8/2016,10,54,0,PM,C,6.5
11/9/2016,2,54,0,AM,C,6.5
11/9/2016,6,54,0,AM,C,6.5
11/9/2016,10,54,0,AM,C,6.5
11/9/2016,2,54,0,PM,C,7
11/9/2016,6,54,0,PM,C,6.5
11/9/2016,10,54,0,PM,C,6.5
11/10/2016,2,54,0,AM,C,6.5
11/10/2016,6,54,0,AM,C,6
11/10/2016,10,54,0,AM,C,5.5
11/10/2016,2,54,0,PM,C,6
11/10/2016,6,54,0,PM,C,6
11/10/2016,10,54,0,PM,C,6
11/11/2016,2,54,0,AM,C,6
11/11/2016,6,54,0,AM,C,6
11/11/2016,10,54,0,AM,C,6.5
11/11/2016,2,54,0,PM,C,6
11/11/2016,6,54,0,PM,C,6
11/11/2016,10,54,0,PM,C,5.5
11/12/2016,2,54,0,AM,C,5
11/12/2016,6,54,0,AM,C,5
11/12/2016,10,54,0,AM,C,4.5
11/12/2016,2,54,0,PM,C,5
11/12/2016,6,54,0,PM,C,5
11/12/2016,10,54,0,PM,C,5
11/13/2016,2,54,0,AM,C,4.5
11/13/2016,6,54,0,AM,C,4.5
11/13/2016,10,54,0,AM,C,4.5
11/13/2016,2,54,0,PM,C,5.5
11/13/2016,6,54,0,PM,C,5.5
11/13/2016,10,54,0,PM,C,5.5
11/14/2016,2,54,0,AM,C,5
11/14/2016,6,54,0,AM,C,5
11/14/2016,10,54,0,AM,C,5
11/14/2016,2,54,0,PM,C,5.5
11/14/2016,6,54,0,PM,C,5.5
11/14/2016,10,54,0,PM,C,5.5
11/15/2016,2,54,0,AM,C,5
11/15/2016,6,54,0,AM,C,5
11/15/2016,10,54,0,AM,C,21
11/15/2016,2,54,0,PM,C,21
11/15/2016,6,54,0,PM,C,30.5

